link,title,price,city,square_footage,desc,bed_bath,attributes
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248597624.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248597472.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,200",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248452730.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,200",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248452690.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248452656.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248452619.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/anaheim-back-unit-for-rent/7248445694.html,Back unit for rent,"$1,700",Fullerton,650ft2,"Freshly painted back unit with separate entrance, a new carpet and central AC and heat . Including all utilities electric, gas water, parking    ",1BR / 1Ba,"flooring: other, house, no laundry on site, off-street parking, rent period: yearly"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248442291.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248442228.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248442176.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248442128.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248442072.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/cerritos-room-available/7248371673.html,Room available,$800,Cerritos,350ft2,"Spacious room in quiet neighborhood.  Quiet family hardly ever home. Use of kitchen ok, wi fi  and parking available. Utilities included    ",1BR / sharedBa,"
monday 2020-12-28
, 
tuesday 2020-12-29
"
https://orangecounty.craigslist.org/apa/d/anaheim-large-house-3-bdr/7248355517.html,Large house w/ 3 bdr,"$2,700",Anaheim,1600ft2,"The minimum rental lease is 3 months., > Newly remodeled contemporary house with a very spacious landscaped garden. Located less than a mile from Disneyland ticket booth, it is the perfect location !, > Completely remodeled with the addition of a master bedroom and bath, a spacious family room and an open concept kitchen. Located right off the 5 Freeway, it is easily accessible from Los Angeles and San Diego and all local airports. We are less than a mile from Disneyland entrance – a short 15min walk on well-lit streets with hotels and restaurants. The house is in top condition: new paint, new carpeting and tile floors, new kitchen and bathrooms and brand new contemporary furniture., > 1600 sq. ft., > $ 2690 / month with a $ 5400 security deposit., > All utilities + internet and direct TV included., > The house has 3 bedrooms and a large den. The master bedroom, located at the back of the house, has a King size bed with 2 night stands and dresser. It has its own bathroom and direct access to the backyard and patio area. The center bedroom is furnished with 3 twin beds (bunk-beds) . The 3rd bedroom has a Queen Size bed with 2 night stands. All bedrooms have large cabinets . We can store some parts of furniture upon request . Right of the master bedroom is a den furnished with a sofa bed: a great retreat for reading a book. Even a parking spot in the attached garage., > The 2 bathrooms were completely remodeled with contemporary tile work, cabinetry, and new shower tubs with sliding glass doors. , > Any further questions call",3BR / 2Ba,"cats are OK - purrr, dogs are OK - wooof, furnished, house, w/d in unit, attached garage, rent period: monthly"
https://orangecounty.craigslist.org/apa/d/san-juan-capistrano-an-extraordinary/7232183776.html,An Extraordinary Custom 6000sqft+,"$7,500",San Juan Capistrano,6196ft2,"An extraordinary custom built 5 bedroom, 5.5 bath, 6000 sq. ft. plus residence located in the guard gated community of Marbella Estates!! Main floor office area with significant built-ins. Main floor master suite with 2 outstanding walk in closets, it’s own fireplace and deck area... master bath area with separate tub and shower! An additional main floor bedroom with walk-in closet and it’s own 3/4 bath! Large open dining and living room area on main floor, high ceilings, floor to ceiling fireplace, and a wet bar area with refrigerator! Beautiful gourmet kitchen with granite counter tops, 6 burner range, center island, 2 ovens, and 2 built-in refrigerators/freezers! Large entertaining deck, elevator, open stairway to a large family room, separate laundry room, 2 additional en-suite bedrooms... one inclusive of a walk-in closet, full bath, double vanities, and patio area! Third level contains an outstanding family room, entertainment center, incredible golf course views, an additional en-suite bedroom, and an additional storage area as well as a wine storage area! 3 car garage with workshop area and additional golf cart storage! Panoramic golf course views... end of cul-de-sac location... and all located within the exclusive guard gated community! This one won't last!!, Hi!!.... Looking for the Best Leases in Orange County? Please go to, WWW.MYOCPROPERTY.COM/HOMESEARCH    ",5BR / 5.5Ba,house
https://orangecounty.craigslist.org/apa/d/dana-point-truly-an-outstanding-custom/7232209068.html,Truly An Outstanding Custom Residence.,"$21,500",Dana Point,6400ft2,"Truly an outstanding custom residence located in the 24-hour guard gated community of Ritz Cove! 5 bedrooms, main floor office, 7 bathrooms, and some of the most dramatic coastline views displaying the most incredible sunsets and full on view of Catalina Island! The custom renovation of this residence includes a complete gourmet kitchen with a 6-burner Wolf range, microwave, 2 dishwashers, multiple sinks, warming drawer, wine cooler, triple reverse osmosis water in kitchen, pantry area, and varying counter tops of travertine, marble and granite! Two of the 5 fireplaces were custom made on site, new travertine flooring throughout main level, ""concertina"" doors along west side of home, fully paneled library with fireplace, outdoor water feature, and full bath. Venetian plaster, newer stair treads, fixers and wainscoting. Master suite has marble flooring, Jacuzzi type tub, fireplace, 2 vanities and 2 toilets, and a ""most generous"" walk in closet. Lower level consists of theater room with surround sound, exercise room, and a guest suite with bath and steam shower. Walk out to lower level to a pebble tech pool & spa (WIFI controlled), outdoor BBQ, & incredible ocean view patios! 3-car garage contains tile flooring and extra storage. Add'l features include all upstairs bedrooms are en-suite, whole house water filtration system & speaker system, alarm system, a wine room w/storage, and much more! Tremendous ocean & coastal views, walk to Salt Creek Beach and the Ritz Carlton!, Hi!!.... Looking for the Best Leases in Orange County? Please go to, WWW.MYOCPROPERTY.COM/HOMESEARCH    ",5BR / 6.5Ba,house
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248104980.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248104619.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,200",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7248104474.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7247902504.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7247902424.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7247902369.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,200",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/lake-forest-lake-forest-irvine-master/7247902289.html,LAKE FOREST/IRVINE-MASTER SUITE-FURNISHED-REMODELED,"$1,100",Lake Forest,1000ft2,"This property is completely newly remodeled master suite with your own private bathroom and washroom in a large house  on the border of Irvine and Lake Forest in OC's best-known, quiet, pleasant, safe, clean, scenic community. It's close by Irvine Business Park, Lake and Lake Forest Business Park, only a few minute drive to Irvine Spectrum, Costco, OC Airport, Irvine Railroad Station, Broadcom, 99 Ranch Market and malls; 15-minute drive to UCI, Irvine Valley College and Saddleback College; and fast access to FWY5, FWY405 and FWY240. Walking distance to the gym/fitness center and award winning schools., This master suite is newly remodeled with granite topped vanity, new mirror and lighting, shower-room, toilet, crown molding etc. Brand new kitchen, appliances /washer/dryer, plus simple furniture and utilities. Parking is very spacious and safe in this enclosed community street! NO smoking, drugs, alcohol, parties or pets please due to allergy. TEXT, Email or Call 949-five three two-8035 to leave name and phone number for viewing appointment if you are AN interested responsible, respectful, clean, easy-going and quiet professional / individual. Thx!    ",1BR / 1Ba,"furnished, house, laundry in bldg, off-street parking"
https://orangecounty.craigslist.org/apa/d/irvine-turtle-rock-gem/7234282619.html,Turtle Rock Gem,"$4,000",Irvine,2077ft2,"Rent reduced for quick occupancy. Fabulous twin home nestled in the hills of prestigious Turtle Rock. 4-bd, 3 full-ba, 2077-SF of living space, nice backyard with a view of the mountains and greenbelt. Light & bright. Classic Spanish tile throughout, new AC, 2-car attached garage    ",4BR / 3Ba,"application fee details: $35, broker fee details: 3%, house, w/d in unit, listed by: Khosravi Mortgage & Realty, attached garage"
https://orangecounty.craigslist.org/apa/d/tustin-bed-rooms-house/7247804863.html,2 Bed rooms House,"$2,300",Tustin,,"2 bed rooms and 2 bathrooms , Nice backyard , 2 minutes to 5 and 55 freeway , Walking distance to grocery stores and restaurants",2BR / 2Ba,"house, w/d in unit, street parking, rent period: yearly"
https://orangecounty.craigslist.org/apa/d/irvine-very-spacious-home-upgrades-wood/7241372023.html,Very Spacious Home w/ Upgrades + Wood Floors Throughout!!!,"$4,500","Rancho San Joaquin, University Park, Irvine",2500ft2,"Beautiful 5 Bedroom 3 Bath Home Located in the Chancellor neighborhood of University Park. Perfectly manicured landscaping around the house. Gated front entry big courtyard. Bright and spacious living room with fireplace. One comfortable bedroom suite downstairs, another good sized bedroom suite upstairs with 3 more bedrooms. Fully upgraded kitchen. all bathrooms. Laminate wood floor throughout the home (NO CARPET). New Kitchen, family, living room and hallway downstairs floors with updated light color. Community pool and spa, walking/jogging paths, parks, picnic areas, playgrounds, and tennis courts. Excellent Irvine schools. University High zone. Fridge is included without warranty., Yoshiko Yamanaka, www.yoshikorealtor .com, License #: 829927, Surterre Properties Inc , Cell  show contact info, Office  show contact info, Please click on the link(s) below to view property information.            ,        Client Full Report + Photos, Click the following link to view the Listing:, https://matrix.crmls.org/DE.asp?k=6506160XLDcQ&p=DE-602263198-154, The link(s) sent with this email will expire in 30 days., Any information relating to real estate for sale referenced by this email comes from the Internet Data Exchange (IDX) of the SoCalMLS®. This email may reference real estate listing(s) held by a brokerage firm other than the broker and/or agent sending this email. The accuracy of all information regardless of source, including but not limited to square footages and lot sizes, is deemed reliable but is not guaranteed and should be independently verified through personal inspection by and/or with the appropriate professionals. Copyright SoCalMLS®",5BR / 3Ba,"cats are OK - purrr, dogs are OK - wooof, house, w/d hookups, attached garage, rent period: yearly"
https://orangecounty.craigslist.org/apa/d/huntington-beach-nice-place-for-my-mom/7247682294.html,A Nice Place For My Mom and I,"$1,200",Huntington Beach,,I'm looking for a nice place to live for my Mom and I preferably near the beach but definitely in S. California.  We've been at our current place for over 4 years and are current with rent however it's too small for us now and we are actively looking for a nice place in the next 30-60 days and would like to own but open to rent to own options. Great credit.    ,2BR / 1Ba,house
